popularity,duration_ms,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_genre
53,415079,0.253,0.359,-8.482,0.0317,0.31,6.16e-06,0.359,0.115,115.348,world-music
45,300427,0.595,0.319,-10.656,0.0271,0.643,2.32e-06,0.0898,0.235,136.09,world-music
40,270400,0.338,0.371,-13.026,0.0334,0.705,0.0,0.334,0.244,159.633,world-music
44,292693,0.327,0.269,-12.912,0.0339,0.825,0.000234,0.108,0.0857,141.514,world-music
26,117000,0.222,0.502,-24.618,0.061,0.86,0.97,0.101,0.227,132.561,world-music
48,328933,0.246,0.51,-6.637,0.036,0.00799,4.57e-05,0.325,0.101,159.915,world-music
43,319493,0.228,0.527,-7.72,0.0359,0.00189,0.0,0.106,0.0843,161.463,world-music
25,705288,0.308,0.148,-23.87,0.0395,0.83,0.811,0.0963,0.0398,116.531,world-music
47,193106,0.493,0.16,-11.501,0.0312,0.932,0.0,0.193,0.253,78.345,world-music
38,363013,0.307,0.546,-6.651,0.046,0.0904,0.0,0.551,0.3,141.605,world-music
38,213173,0.479,0.942,-5.803,0.041,0.0297,1.09e-05,0.112,0.647,96.397,world-music
48,191283,0.6,0.566,-9.058,0.114,0.131,1.07e-05,0.113,0.153,120.088,world-music
26,222171,0.363,0.978,-25.881,0.0579,0.918,0.939,0.805,0.0128,97.477,world-music
37,335724,0.348,0.154,-13.982,0.0507,0.884,0.0,0.111,0.295,77.992,world-music
43,244696,0.551,0.945,-8.005,0.0439,3.55e-05,0.0,0.469,0.296,125.982,world-music
25,253000,0.19,0.445,-16.112,0.048,0.786,0.837,0.151,0.118,119.421,world-music
43,230673,0.431,0.734,-4.561,0.0383,0.121,0.0,0.104,0.363,159.974,world-music
34,300560,0.459,0.375,-7.457,0.0254,0.28,0.0,0.111,0.46,144.027,world-music
26,299200,0.768,0.534,-10.144,0.152,0.34,1.41e-05,0.0708,0.764,179.97,world-music
25,212079,0.123,0.00887,-27.479,0.0389,0.99,0.925,0.123,0.0439,70.454,world-music
37,244349,0.573,0.881,-7.097,0.0509,0.000915,0.0,0.202,0.51,126.039,world-music
25,403999,0.208,0.151,-17.049,0.0493,0.994,0.967,0.0933,0.0709,115.146,world-music
37,240396,0.518,0.183,-14.355,0.0328,0.907,0.0,0.112,0.308,143.62,world-music
41,297640,0.388,0.561,-7.374,0.0302,0.00881,0.0,0.763,0.18,139.777,world-music
26,364981,0.143,0.0206,-30.18,0.0475,0.809,0.606,0.0859,0.039,71.35,world-music
25,403113,0.135,0.0271,-29.209,0.0373,0.993,0.983,0.0907,0.0376,70.888,world-music
56,221274,0.455,0.403,-8.221,0.0388,0.555,0.0,0.327,0.434,125.858,world-music
25,396033,0.0748,0.202,-16.793,0.0368,0.987,0.939,0.124,0.034,66.177,world-music
13,184026,0.569,0.205,-16.741,0.0382,0.833,0.00014,0.0935,0.518,91.439,world-music
37,268600,0.45,0.817,-5.069,0.047,0.0016,0.0,0.175,0.457,159.817,world-music
37,329106,0.516,0.717,-6.718,0.0329,0.00194,0.00306,0.904,0.176,135.9,world-music
34,222840,0.614,0.417,-10.491,0.0275,0.453,1.1e-05,0.199,0.309,132.06,world-music
41,301973,0.323,0.232,-12.207,0.0344,0.846,8.6e-06,0.0777,0.322,132.536,world-music
50,174971,0.49,0.231,-13.968,0.0265,0.607,0.0,0.0859,0.0904,103.958,world-music
24,166746,0.0865,0.00504,-36.082,0.0494,0.991,0.965,0.101,0.138,169.362,world-music
42,417840,0.294,0.35,-11.215,0.0326,0.467,9.58e-05,0.85,0.0835,135.927,world-music
41,178720,0.442,0.722,-4.79,0.039,0.416,0.0,0.122,0.526,75.966,world-music
43,228845,0.424,0.732,-4.547,0.0393,0.104,0.0,0.108,0.426,160.287,world-music
52,365185,0.301,0.47,-7.896,0.0314,0.195,0.0,0.113,0.0724,74.912,world-music
42,207384,0.663,0.899,-3.816,0.0472,0.00041,0.000905,0.366,0.841,118.015,world-music
40,197979,0.526,0.833,-5.112,0.0412,0.0447,0.0,0.134,0.524,81.936,world-music
43,330506,0.395,0.58,-7.423,0.0284,0.363,0.0,0.0436,0.16,153.784,world-music
39,199066,0.415,0.693,-4.664,0.0318,0.027,0.0,0.183,0.572,167.826,world-music
47,189398,0.431,0.34,-10.316,0.0275,0.472,0.0034,0.115,0.181,80.044,world-music
38,431380,0.517,0.956,-4.709,0.0675,0.00018,0.00159,0.215,0.193,127.985,world-music
48,330840,0.515,0.0736,-15.492,0.031,0.975,0.000261,0.082,0.0684,109.964,world-music
25,216903,0.131,0.00867,-41.49,0.0408,0.992,0.925,0.113,0.0569,145.861,world-music
48,351236,0.624,0.124,-11.191,0.028,0.917,0.0,0.12,0.206,78.014,world-music
39,441680,0.255,0.148,-13.001,0.0361,0.626,2.89e-06,0.989,0.0809,117.479,world-music
45,234466,0.276,0.766,-5.202,0.0387,0.000465,7.25e-06,0.0874,0.19,167.92,world-music
49,205386,0.464,0.225,-9.155,0.0403,0.587,5.64e-06,0.116,0.214,84.677,world-music
40,238893,0.551,0.65,-9.09,0.0316,0.00865,5.58e-05,0.263,0.301,98.098,world-music
25,370774,0.206,0.19,-20.226,0.0422,0.972,0.923,0.11,0.0353,128.255,world-music
25,377999,0.0633,0.083,-25.813,0.0458,0.963,0.959,0.106,0.0329,67.022,world-music
43,200360,0.645,0.944,-5.451,0.0565,0.0133,0.0,0.667,0.396,99.971,world-music
43,211506,0.391,0.6,-3.935,0.0298,0.0692,0.0,0.134,0.27,81.964,world-music
46,237773,0.669,0.856,-6.437,0.0492,0.00995,0.0,0.491,0.502,121.972,world-music
40,297133,0.511,0.935,-4.743,0.0409,0.00061,2.39e-06,0.928,0.511,107.999,world-music
25,380999,0.117,0.224,-22.045,0.0381,0.944,0.963,0.0992,0.0335,87.464,world-music
25,236968,0.166,0.00892,-32.364,0.0514,0.988,0.955,0.0918,0.0929,130.205,world-music
25,455580,0.436,0.336,-9.894,0.0307,0.0455,0.0,0.7,0.143,107.78,world-music
25,555826,0.228,0.127,-25.494,0.0598,0.924,0.777,0.14,0.0363,128.591,world-music
24,310552,0.327,0.0848,-21.8,0.0317,0.993,0.946,0.165,0.104,67.844,world-music
44,202988,0.599,0.935,-3.736,0.0453,0.0541,0.0,0.11,0.405,119.984,world-music
25,401999,0.197,0.137,-20.976,0.0449,0.994,0.957,0.104,0.0377,86.368,world-music
42,338026,0.274,0.485,-9.375,0.0299,0.0852,0.0,0.129,0.333,146.464,world-music
36,250973,0.536,0.667,-8.427,0.0268,0.0041,0.00306,0.752,0.329,110.013,world-music
25,331613,0.517,0.116,-21.764,0.0483,0.994,0.929,0.109,0.0999,90.003,world-music
52,218786,0.575,0.604,-7.223,0.0452,0.015,0.0,0.0725,0.517,74.974,world-music
49,413573,0.322,0.558,-8.321,0.0306,0.0596,0.00016,0.102,0.0813,139.92,world-music
25,207866,0.773,0.634,-7.33,0.0754,0.381,0.0,0.163,0.565,135.991,world-music
39,253986,0.671,0.428,-7.347,0.0282,0.322,0.0,0.111,0.36,113.379,world-music
43,274533,0.454,0.635,-8.286,0.0331,0.0103,0.0,0.233,0.0931,148.169,world-music
55,183706,0.612,0.83,-4.361,0.0464,0.00171,0.0,0.125,0.525,103.84,world-music
25,268000,0.162,0.419,-17.254,0.0417,0.739,0.967,0.0961,0.0757,99.655,world-music
37,273465,0.301,0.302,-10.509,0.0294,0.0628,8.14e-06,0.106,0.13,136.356,world-music
45,319744,0.412,0.345,-9.411,0.0281,0.434,1.14e-05,0.36,0.101,139.951,world-music
25,433513,0.166,0.687,-5.253,0.0394,0.00332,3.45e-05,0.188,0.198,151.263,world-music
49,239613,0.428,0.73,-4.435,0.0286,0.00497,0.0,0.244,0.161,147.976,world-music
50,252957,0.446,0.0974,-14.472,0.0319,0.95,0.000149,0.0725,0.146,64.068,world-music
39,278440,0.336,0.653,-8.475,0.0341,0.0301,2.6e-06,0.964,0.271,160.529,world-music
50,329534,0.333,0.119,-15.373,0.0325,0.787,7.2e-05,0.103,0.0702,139.742,world-music
39,371640,0.4,0.728,-6.467,0.0448,0.0183,0.0,0.0913,0.205,139.821,world-music
49,254373,0.301,0.762,-3.392,0.0402,0.0919,0.0,0.0822,0.223,161.864,world-music
51,395161,0.368,0.672,-7.597,0.0402,0.00269,0.0,0.121,0.165,145.114,world-music
37,325253,0.456,0.805,-4.308,0.0348,8.3e-05,3.55e-06,0.924,0.21,128.001,world-music
27,266000,0.493,0.684,-5.436,0.0262,0.0468,0.0,0.121,0.357,83.516,world-music
36,120413,0.628,0.52,-8.331,0.0278,0.812,0.0,0.963,0.654,89.97,world-music
50,244120,0.51,0.42,-8.014,0.0312,0.384,0.0,0.102,0.19,125.898,world-music
30,401773,0.423,0.617,-6.458,0.0308,0.0091,0.0,0.866,0.199,142.042,world-music
44,258482,0.513,0.81,-6.826,0.0393,0.000796,0.0,0.911,0.372,121.015,world-music
24,350000,0.205,0.181,-18.639,0.0618,0.987,0.968,0.129,0.0377,72.184,world-music
48,261229,0.523,0.535,-11.394,0.031,0.0209,0.0,0.111,0.76,159.903,world-music
55,336932,0.254,0.527,-9.225,0.0395,0.0327,3.21e-05,0.0532,0.1,147.561,world-music
42,242840,0.451,0.952,-3.186,0.0571,0.0378,0.0,0.901,0.381,95.985,world-music
24,118000,0.254,0.996,-21.444,0.0549,0.157,0.661,0.353,0.012,107.921,world-music
42,209920,0.571,0.853,-6.589,0.0465,0.00643,1.32e-06,0.684,0.376,126.016,world-music
40,240493,0.457,0.435,-7.299,0.0277,0.262,0.0,0.103,0.312,75.997,world-music
25,277920,0.234,0.673,-4.898,0.0372,0.157,0.0,0.129,0.419,159.785,world-music
24,278998,0.12,0.0846,-24.92,0.0465,0.993,0.945,0.105,0.0338,71.719,world-music
40,290300,0.449,0.213,-13.079,0.0291,0.573,0.0,0.706,0.172,70.477,world-music
38,267546,0.421,0.554,-7.365,0.0323,0.0318,8.89e-05,0.26,0.0709,142.663,world-music
47,182573,0.64,0.848,-4.172,0.0444,0.0103,0.0,0.176,0.639,141.978,world-music
44,225623,0.436,0.721,-7.864,0.0461,0.00383,0.0,0.361,0.196,126.859,world-music
38,394293,0.338,0.486,-7.38,0.0308,0.235,0.0,0.433,0.117,143.689,world-music
24,203960,0.53,0.654,-7.017,0.0279,0.045,0.0,0.0685,0.427,75.033,world-music
37,470760,0.499,0.531,-10.022,0.0291,0.0106,0.0,0.247,0.139,104.026,world-music
45,195480,0.545,0.822,-6.555,0.0278,0.0136,1.27e-05,0.716,0.229,130.051,world-music
24,118000,0.165,0.112,-39.693,0.101,0.96,0.972,0.107,0.173,85.856,world-music
43,386986,0.359,0.501,-8.621,0.0294,0.151,2.31e-06,0.11,0.077,145.785,world-music
43,222746,0.516,0.832,-4.899,0.0419,0.124,0.0,0.0663,0.614,139.955,world-music
24,106000,0.196,0.116,-31.417,0.0377,0.859,0.956,0.106,0.102,49.126,world-music
33,232333,0.535,0.793,-8.073,0.0518,0.0409,0.0,0.487,0.558,131.798,world-music
37,208120,0.388,0.794,-6.262,0.044,0.12,0.0,0.0957,0.328,150.032,world-music
25,109506,0.139,0.925,-32.267,0.0474,0.131,0.992,0.895,0.00271,85.949,world-music
50,479771,0.375,0.508,-9.399,0.0335,0.115,2.04e-06,0.0647,0.124,135.024,world-music
24,3601693,0.0,2.03e-05,-11.165,0.0,0.186,1.0,0.362,0.0,0.0,world-music
36,251264,0.369,0.637,-6.279,0.0299,0.0443,0.0,0.179,0.121,75.37,world-music
34,475813,0.239,0.694,-5.618,0.0381,0.00045,0.0,0.425,0.166,169.966,world-music
25,253320,0.517,0.606,-8.692,0.0319,0.138,1.67e-05,0.0645,0.187,148.054,world-music
25,266847,0.177,0.208,-12.633,0.0376,0.906,0.919,0.111,0.0381,68.734,world-music
43,280600,0.215,0.699,-9.236,0.12,0.387,0.0122,0.974,0.147,135.639,world-music
25,212800,0.535,0.537,-9.015,0.038,0.808,0.0,0.255,0.919,119.241,world-music
37,288345,0.464,0.239,-10.822,0.0289,0.606,0.0,0.112,0.361,139.63,world-music
25,232146,0.804,0.854,-7.937,0.0487,0.611,8.31e-05,0.395,0.841,104.004,world-music
25,320465,0.285,0.21,-15.226,0.0335,0.934,0.0601,0.11,0.105,70.582,world-music
40,276426,0.527,0.838,-6.615,0.0478,0.00161,0.0,0.764,0.371,121.96,world-music
40,254235,0.458,0.58,-7.502,0.0347,0.0802,1.41e-06,0.238,0.168,143.81,world-music
38,228986,0.532,0.23,-13.153,0.0314,0.81,0.0,0.107,0.267,124.822,world-music
43,292546,0.503,0.143,-14.105,0.0291,0.913,0.0,0.12,0.263,70.072,world-music
38,324173,0.437,0.555,-6.758,0.0367,0.0833,0.0,0.704,0.157,119.902,world-music
36,202878,0.526,0.707,-5.696,0.0388,0.053,0.0,0.13,0.39,154.83,world-music
46,155000,0.542,0.695,-7.566,0.0559,0.19,0.000184,0.515,0.435,144.007,world-music
42,296400,0.466,0.67,-4.701,0.0297,0.155,0.0,0.145,0.395,126.142,world-music
46,203752,0.418,0.331,-8.296,0.0339,0.931,4.92e-05,0.0994,0.376,82.134,world-music
42,225996,0.293,0.658,-9.224,0.0447,0.0122,0.0,0.089,0.338,157.315,world-music
41,256133,0.495,0.789,-4.139,0.0348,0.0199,0.0,0.126,0.286,86.019,world-music
33,272391,0.43,0.21,-12.989,0.0352,0.884,0.0,0.0677,0.305,151.439,world-music
37,311400,0.303,0.731,-7.861,0.0608,0.164,0.000383,0.284,0.224,147.386,world-music
24,227668,0.73,0.744,-4.444,0.0439,0.00651,3.36e-05,0.0633,0.696,131.971,world-music
38,203440,0.658,0.575,-7.546,0.0276,0.00386,0.0,0.135,0.82,100.026,world-music
32,214724,0.53,0.841,-4.643,0.0342,0.25,0.0,0.0939,0.417,75.033,world-music
47,314328,0.402,0.263,-12.643,0.0301,0.821,0.0,0.0824,0.282,143.773,world-music
43,193240,0.344,0.598,-4.596,0.0376,0.541,0.0,0.196,0.276,179.89,world-music
40,319960,0.417,0.535,-7.033,0.0359,0.209,0.0,0.0948,0.355,143.895,world-music
41,181507,0.283,0.0678,-13.795,0.033,0.704,0.00125,0.11,0.179,86.938,world-music
45,241773,0.471,0.617,-9.163,0.0302,0.424,2.62e-05,0.364,0.362,136.013,world-music
40,227033,0.503,0.581,-6.928,0.0347,0.188,0.0,0.109,0.379,143.969,world-music
23,357999,0.139,0.0838,-24.937,0.0437,0.994,0.907,0.109,0.0363,70.194,world-music
23,240000,0.526,0.192,-19.492,0.0327,0.89,0.942,0.1,0.365,125.962,world-music
47,226373,0.59,0.782,-5.638,0.123,0.0107,1.12e-05,0.0484,0.352,177.811,world-music
40,377533,0.179,0.384,-10.577,0.0299,0.561,7.77e-06,0.191,0.171,69.024,world-music
43,428102,0.187,0.587,-7.662,0.0472,0.0154,9.92e-06,0.105,0.0716,75.237,world-music
41,305880,0.404,0.649,-5.299,0.0285,0.00278,8.85e-06,0.191,0.194,77.064,world-music
24,604806,0.132,0.0542,-20.167,0.0364,0.969,0.928,0.0988,0.0518,97.971,world-music
23,355000,0.325,0.00267,-20.489,0.0514,0.979,0.933,0.0991,0.0964,69.883,world-music
50,426715,0.494,0.522,-6.723,0.0291,0.319,0.0,0.67,0.188,72.009,world-music
41,213523,0.5,0.937,-4.606,0.0886,0.00633,0.0,0.686,0.341,131.988,world-music
36,129960,0.348,0.249,-10.28,0.029,0.143,0.0,0.221,0.0913,74.577,world-music
24,271000,0.174,0.133,-23.521,0.0374,0.969,0.274,0.154,0.0719,92.279,world-music
41,300386,0.341,0.748,-5.559,0.0334,0.047,0.000529,0.396,0.326,161.714,world-music
41,310506,0.329,0.368,-9.865,0.0334,0.395,1.67e-05,0.115,0.354,108.685,world-music
36,298764,0.414,0.639,-6.234,0.0305,0.0684,0.0,0.102,0.347,136.789,world-music
46,256640,0.643,0.78,-5.352,0.04,0.102,2.81e-05,0.0941,0.48,113.96,world-music
42,208978,0.575,0.939,-4.113,0.127,0.00118,0.0,0.205,0.624,128.035,world-music
40,222733,0.333,0.52,-9.746,0.0315,0.182,6.28e-06,0.673,0.259,91.983,world-music
45,218197,0.681,0.843,-6.213,0.0423,0.0421,0.0,0.791,0.612,104.983,world-music
43,375000,0.43,0.376,-12.676,0.0361,0.727,8.29e-05,0.234,0.338,147.28,world-music
37,302113,0.359,0.78,-5.685,0.0372,2.46e-05,0.0,0.738,0.26,151.939,world-music
25,201600,0.647,0.682,-6.662,0.0394,0.731,4.02e-06,0.235,0.879,95.701,world-music
40,203426,0.558,0.858,-6.5,0.0431,0.00571,0.0,0.715,0.269,114.992,world-music
41,334053,0.158,0.499,-7.422,0.0369,0.00399,0.0,0.112,0.109,199.573,world-music
50,248760,0.426,0.829,-4.075,0.0334,0.118,0.0,0.137,0.524,144.834,world-music
38,219378,0.531,0.534,-7.577,0.0277,0.0143,0.0,0.0642,0.344,81.873,world-music
46,332946,0.421,0.75,-6.596,0.0437,0.227,0.0,0.702,0.199,75.003,world-music
24,287466,0.694,0.463,-6.785,0.029,0.642,2.24e-06,0.118,0.178,106.684,world-music
25,354626,0.483,0.501,-10.215,0.0587,0.807,0.000217,0.711,0.583,154.884,world-music
46,301240,0.438,0.32,-7.085,0.0282,0.356,0.0,0.0767,0.267,81.979,world-music
40,215066,0.679,0.757,-7.668,0.0556,0.0255,0.355,0.312,0.611,110.015,world-music
41,293160,0.248,0.294,-8.327,0.0295,0.764,0.0,0.108,0.126,149.464,world-music
51,353013,0.397,0.727,-5.316,0.0316,0.0336,8.33e-05,0.113,0.141,136.017,world-music
40,344853,0.455,0.445,-9.249,0.0306,0.155,7.88e-06,0.174,0.0987,142.004,world-music
36,320146,0.432,0.701,-6.181,0.0474,0.0202,0.0,0.151,0.169,144.074,world-music
39,281440,0.465,0.726,-5.334,0.0602,0.0603,0.0,0.0919,0.185,139.916,world-music
45,389982,0.199,0.277,-10.719,0.0327,0.843,0.0,0.0725,0.142,89.074,world-music
36,239040,0.384,0.576,-9.801,0.0311,0.257,0.0,0.0868,0.324,171.987,world-music
41,276066,0.235,0.208,-14.046,0.0317,0.752,0.0,0.947,0.226,144.471,world-music
46,319546,0.585,0.113,-14.884,0.0335,0.921,0.0,0.108,0.224,138.186,world-music
49,330422,0.3,0.189,-11.753,0.0303,0.935,0.0,0.114,0.264,96.731,world-music
36,203200,0.57,0.838,-6.17,0.0257,0.000186,0.0,0.08,0.454,105.977,world-music
45,315007,0.395,0.397,-9.125,0.0334,0.537,6.75e-05,0.125,0.229,131.527,world-music
44,387167,0.503,0.747,-7.591,0.0285,0.0795,2.72e-05,0.099,0.189,132.001,world-music
35,240853,0.341,0.349,-8.402,0.0319,0.628,0.0,0.162,0.199,70.65,world-music
45,372546,0.563,0.307,-11.49,0.0286,0.863,3.2e-05,0.108,0.25,131.91,world-music
42,228341,0.523,0.899,-8.22,0.121,0.000108,0.00143,0.713,0.439,128.075,world-music
50,312266,0.416,0.429,-10.347,0.0355,0.592,0.0,0.0622,0.0926,91.072,world-music
23,116000,0.249,0.995,-21.726,0.0722,0.178,0.819,0.397,0.00984,110.245,world-music
50,397216,0.255,0.558,-7.974,0.0359,0.0169,2.17e-05,0.0879,0.183,141.486,world-music
36,386040,0.546,0.514,-7.224,0.0324,0.377,6.87e-06,0.1,0.14,119.91,world-music
39,272290,0.541,0.495,-6.221,0.0288,0.452,0.0,0.112,0.386,74.986,world-music
43,611770,0.308,0.613,-7.665,0.0427,0.0167,0.0,0.217,0.19,127.08,world-music
45,334466,0.392,0.769,-5.137,0.032,0.0403,0.0,0.306,0.294,144.025,world-music
39,310293,0.226,0.275,-13.02,0.0302,0.74,9.42e-05,0.344,0.151,142.075,world-music
48,240986,0.59,0.837,-5.204,0.0921,0.217,1.66e-05,0.107,0.356,130.043,world-music
45,385360,0.445,0.559,-9.474,0.0364,0.00603,1.24e-05,0.949,0.185,136.016,world-music
42,244546,0.447,0.315,-9.422,0.0282,0.437,0.0,0.125,0.334,134.052,world-music
42,383293,0.464,0.788,-6.405,0.0405,0.144,0.0,0.195,0.186,104.965,world-music
41,241263,0.38,0.742,-5.677,0.0369,0.000812,0.0,0.856,0.262,160.748,world-music
23,227000,0.421,0.0099,-26.688,0.0332,0.982,0.954,0.0928,0.0357,69.963,world-music
42,196022,0.549,0.466,-12.071,0.0379,0.2,1.13e-06,0.121,0.258,149.87,world-music
24,96219,0.24,0.86,-22.247,0.0673,0.000592,0.978,0.82,0.0223,112.507,world-music
45,211822,0.342,0.297,-8.403,0.0312,0.717,6.21e-05,0.131,0.071,76.657,world-music
44,416893,0.289,0.262,-11.907,0.0304,0.616,0.0012,0.933,0.154,136.47,world-music
24,334592,0.0765,0.317,-11.549,0.0337,0.797,0.869,0.111,0.124,80.168,world-music
43,235599,0.406,0.121,-11.65,0.0373,0.806,0.0,0.115,0.387,118.071,world-music
24,272880,0.691,0.651,-9.419,0.11,0.501,1.51e-05,0.162,0.552,105.997,world-music
23,113406,0.102,0.93,-31.992,0.0422,0.143,0.993,0.85,1e-05,75.548,world-music
39,311240,0.171,0.752,-5.515,0.0414,0.0224,0.0,0.317,0.165,72.895,world-music
23,104025,0.173,0.895,-33.335,0.0431,0.152,0.992,0.92,0.00312,94.917,world-music
23,421000,0.196,0.126,-15.217,0.0306,0.976,0.905,0.0639,0.0796,99.783,world-music
36,263266,0.256,0.648,-4.237,0.0382,0.0202,0.0,0.299,0.331,179.688,world-music
24,384501,0.266,0.318,-8.948,0.0429,0.265,0.0,0.713,0.219,190.389,world-music
23,345909,0.445,0.168,-16.367,0.0306,0.962,0.679,0.554,0.0951,132.089,world-music
23,312396,0.138,0.255,-19.885,0.0331,0.988,0.871,0.0848,0.0399,74.75,world-music
42,365134,0.356,0.555,-5.658,0.0311,0.237,0.0,0.107,0.0759,78.104,world-music
41,271586,0.312,0.22,-9.98,0.0411,0.829,0.0,0.103,0.173,71.038,world-music
35,267353,0.444,0.766,-3.648,0.0322,0.059,0.0,0.269,0.393,148.023,world-music
39,292373,0.353,0.575,-7.047,0.0316,0.0278,0.0,0.856,0.255,143.982,world-music
40,217373,0.626,0.195,-12.24,0.0379,0.876,0.0,0.117,0.532,153.712,world-music
39,311788,0.516,0.806,-7.74,0.0492,0.00198,3.75e-06,0.699,0.315,103.063,world-music
46,556844,0.124,0.481,-7.785,0.0324,0.174,0.0,0.268,0.105,74.962,world-music
43,351771,0.515,0.261,-12.016,0.0289,0.781,0.000828,0.11,0.0388,119.941,world-music
11,303973,0.63,0.462,-10.792,0.0406,0.849,0.000186,0.125,0.963,84.252,world-music
28,274829,0.283,0.432,-8.925,0.0352,0.543,0.0,0.965,0.161,73.195,world-music
43,214693,0.487,0.568,-8.444,0.0395,0.811,0.000107,0.135,0.291,187.774,world-music
45,280519,0.548,0.737,-7.471,0.0337,0.157,0.0,0.382,0.407,119.974,world-music
40,244413,0.452,0.821,-5.863,0.0442,0.382,0.0,0.0902,0.311,147.871,world-music
45,323346,0.394,0.627,-6.707,0.0322,0.25,0.0,0.118,0.237,153.939,world-music
38,574973,0.337,0.418,-10.758,0.034,0.101,0.0,0.395,0.305,131.985,world-music
47,273183,0.558,0.418,-9.144,0.0291,0.137,0.0,0.0965,0.385,125.97,world-music
44,207720,0.619,0.621,-4.78,0.0229,0.461,0.0,0.186,0.633,92.017,world-music
35,198043,0.509,0.572,-4.139,0.0282,0.606,4.42e-05,0.125,0.141,139.852,world-music
37,194266,0.231,0.234,-12.478,0.0328,0.872,0.0,0.228,0.107,74.248,world-music
41,304140,0.578,0.91,-6.849,0.0672,0.000661,0.0472,0.42,0.691,123.976,world-music
39,428186,0.316,0.581,-6.609,0.0325,0.0873,0.0,0.0699,0.175,141.705,world-music
41,347960,0.337,0.884,-5.096,0.0588,0.0154,0.0,0.395,0.331,155.942,world-music
43,195516,0.348,0.693,-6.024,0.187,0.208,0.0,0.268,0.245,87.969,world-music
22,370999,0.165,0.146,-23.202,0.0426,0.972,0.264,0.229,0.0552,93.777,world-music
40,350720,0.478,0.524,-7.588,0.0267,0.121,0.0,0.667,0.32,72.502,world-music
54,416323,0.282,0.775,-5.33,0.0446,0.00428,0.0,0.35,0.224,82.702,world-music
49,328973,0.279,0.664,-5.613,0.0389,0.0152,0.0,0.11,0.0527,144.168,world-music
46,378693,0.446,0.504,-9.005,0.0274,0.00882,0.00974,0.37,0.136,142.004,world-music
22,183883,0.506,0.795,-5.407,0.0307,0.13,0.0,0.217,0.639,75.037,world-music
22,291000,0.21,0.122,-19.735,0.0362,0.955,0.722,0.118,0.0384,132.386,world-music
44,203320,0.598,0.715,-6.036,0.0449,0.0111,0.0,0.233,0.319,95.028,world-music
32,290764,0.353,0.723,-7.409,0.0738,0.215,0.0,0.598,0.176,143.994,world-music
42,312666,0.291,0.17,-12.116,0.033,0.814,0.0,0.128,0.264,127.708,world-music
33,339082,0.403,0.196,-11.488,0.0344,0.803,0.0,0.105,0.169,127.274,world-music
23,236000,0.495,0.614,-8.616,0.0343,0.0423,2.22e-05,0.112,0.178,142.049,world-music
22,108570,0.183,0.823,-29.707,0.0712,0.543,0.92,0.921,0.00766,83.046,world-music
35,339994,0.362,0.728,-8.105,0.046,0.027,0.0,0.0681,0.0557,163.941,world-music
23,500600,0.385,0.586,-8.668,0.035,0.0348,0.0,0.976,0.0776,143.119,world-music
23,387997,0.251,0.00627,-29.792,0.0295,0.64,0.933,0.112,0.0463,143.844,world-music
39,424906,0.356,0.668,-6.695,0.0336,0.0221,0.000112,0.148,0.0531,76.964,world-music
36,256790,0.484,0.68,-8.489,0.0317,0.00226,0.0,0.136,0.189,75.007,world-music
48,219000,0.488,0.875,-4.645,0.101,0.00585,0.0,0.0793,0.486,119.995,world-music
23,329352,0.113,0.169,-16.514,0.0413,0.979,0.951,0.116,0.0383,74.423,world-music
23,324999,0.0688,0.0434,-23.135,0.0407,0.981,0.868,0.104,0.038,70.747,world-music
39,348619,0.42,0.553,-8.049,0.0332,0.141,0.0,0.103,0.214,143.804,world-music
23,292000,0.0997,0.04,-21.754,0.0401,0.968,0.669,0.0888,0.0327,72.379,world-music
37,454912,0.534,0.539,-9.436,0.031,0.0235,0.0,0.075,0.0655,103.975,world-music
40,420280,0.203,0.54,-8.723,0.0332,0.0859,0.00127,0.921,0.0638,109.62,world-music
43,251933,0.481,0.691,-4.253,0.026,0.00158,0.0,0.177,0.428,83.984,world-music
40,291565,0.454,0.427,-8.049,0.029,0.0205,0.0,0.69,0.184,135.887,world-music
23,416178,0.417,0.688,-7.356,0.0397,0.00401,1.24e-05,0.0619,0.283,155.676,world-music
45,250426,0.478,0.347,-7.43,0.0261,0.0672,0.0,0.0838,0.28,99.947,world-music
37,413889,0.511,0.423,-8.902,0.0285,0.0846,0.0,0.218,0.167,139.855,world-music
23,272600,0.641,0.306,-11.56,0.094,0.867,0.0,0.341,0.746,77.944,world-music
40,294368,0.204,0.242,-12.121,0.0354,0.608,0.0,0.174,0.0765,134.742,world-music
48,195846,0.321,0.148,-13.452,0.0311,0.81,0.0,0.131,0.166,139.766,world-music
44,249080,0.525,0.718,-5.464,0.0433,0.0427,0.0,0.147,0.288,90.016,world-music
36,207800,0.459,0.734,-6.151,0.0424,0.0052,0.0,0.25,0.39,76.011,world-music
34,223400,0.385,0.786,-5.198,0.0406,0.00486,0.0,0.209,0.382,159.923,world-music
40,352520,0.488,0.555,-6.777,0.0271,0.136,0.0,0.114,0.202,143.886,world-music
22,302185,0.0,0.224,-10.224,0.0,0.142,0.986,0.411,0.0,0.0,world-music
23,298080,0.389,0.685,-8.478,0.0327,0.00859,9.45e-05,0.122,0.125,75.019,world-music
47,217651,0.361,0.43,-8.438,0.0451,0.0985,2.68e-06,0.0736,0.251,141.802,world-music
